Chewie-NS ID	Original ID
wgMLST-00050529	STMMW_43092
wgMLST-00050530	STMMW_43101
wgMLST-00050531	STMMW_43111
wgMLST-00050532	STMMW_43121
wgMLST-00050533	STMMW_43131
wgMLST-00050535	STMMW_43171
wgMLST-00050536	STMMW_43181
wgMLST-00050537	STMMW_43191
wgMLST-00050538	STMMW_43201
wgMLST-00050539	STMMW_43211
wgMLST-00050540	STMMW_43221
wgMLST-00050541	STMMW_43231
wgMLST-00050542	STMMW_43241
wgMLST-00050543	STMMW_43251
wgMLST-00050544	STMMW_43261
wgMLST-00050545	STMMW_43271
wgMLST-00050546	STMMW_43281
wgMLST-00050547	STMMW_43291
wgMLST-00050548	STMMW_43301
wgMLST-00050549	STMMW_43311
wgMLST-00050550	STMMW_43321
wgMLST-00050551	STMMW_43331
wgMLST-00050553	STMMW_43351
wgMLST-00050554	STMMW_43361
wgMLST-00050555	STMMW_43371
wgMLST-00050556	STMMW_43381
wgMLST-00050557	STMMW_43391
wgMLST-00050558	STMMW_43401
wgMLST-00050559	STMMW_43411
wgMLST-00050560	STMMW_43421
wgMLST-00050561	STMMW_43431
wgMLST-00050562	STMMW_43441
wgMLST-00050563	STMMW_43461
wgMLST-00050564	STMMW_43471
wgMLST-00050565	STMMW_43481
wgMLST-00050566	STMMW_43491
wgMLST-00050567	STMMW_43511
wgMLST-00050568	STMMW_43521
wgMLST-00050569	STMMW_43531
wgMLST-00050570	STMMW_43541
wgMLST-00050571	STMMW_43551
wgMLST-00050572	STMMW_43561
wgMLST-00050573	STMMW_43571
wgMLST-00050574	STMMW_43581
wgMLST-00050575	STMMW_43591
wgMLST-00050576	STMMW_43601
wgMLST-00050594	STMMW_43791
wgMLST-00050595	STMMW_43801
wgMLST-00050596	STMMW_43811
wgMLST-00050597	STMMW_43831
wgMLST-00050598	STMMW_43841
wgMLST-00050599	STMMW_43851
wgMLST-00050600	STMMW_43861
wgMLST-00050601	STMMW_43871
wgMLST-00050602	STMMW_43881
wgMLST-00050603	STMMW_43891
wgMLST-00050604	STMMW_43901
wgMLST-00050605	STMMW_43921
wgMLST-00050607	STMMW_43951
wgMLST-00050608	STMMW_43961
wgMLST-00050609	STMMW_43981
wgMLST-00050610	STMMW_44001
wgMLST-00050612	STMMW_44031
wgMLST-00050613	STMMW_44041
wgMLST-00050614	STMMW_44051
wgMLST-00050615	STMMW_44061
wgMLST-00050616	STMMW_44081
wgMLST-00050617	STMMW_44091
wgMLST-00050618	STMMW_44111
wgMLST-00050619	STMMW_44121
wgMLST-00050621	STMMW_44141
wgMLST-00050622	STMMW_44161
wgMLST-00050623	STMMW_44171
wgMLST-00050624	STMMW_44191
wgMLST-00050625	STMMW_44201
wgMLST-00050626	STMMW_44211
wgMLST-00050627	STMMW_44221
wgMLST-00050628	STMMW_44231
wgMLST-00050629	STMMW_44251
wgMLST-00050630	STMMW_44261
wgMLST-00050631	STMMW_44271
wgMLST-00050632	STMMW_44291
wgMLST-00050633	STMMW_44301
wgMLST-00050634	STMMW_44321
wgMLST-00050643	STMMW_44451
wgMLST-00050644	STMMW_44461
wgMLST-00050645	STMMW_44471
wgMLST-00050646	STMMW_44481
wgMLST-00050648	STMMW_44501
wgMLST-00050649	STMMW_44531
wgMLST-00050650	STMMW_44541
wgMLST-00050652	STMMW_44551
wgMLST-00050653	STMMW_44561
wgMLST-00050654	STMMW_44571
wgMLST-00050655	STMMW_44581
wgMLST-00050656	STMMW_44591
wgMLST-00050657	STMMW_44621
wgMLST-00050658	STMMW_44631
wgMLST-00050659	STMMW_44641
wgMLST-00050660	STMMW_44661
wgMLST-00050662	STMMW_44672
wgMLST-00050671	STMMW_44761
wgMLST-00050678	STMMW_44871
wgMLST-00050679	STMMW_44881
wgMLST-00050680	STMMW_44891
wgMLST-00050681	STMMW_44901
wgMLST-00050682	STMMW_44911
wgMLST-00050683	STMMW_44921
wgMLST-00050684	STMMW_44931
wgMLST-00050685	STMMW_44941
wgMLST-00050686	STMMW_44951
wgMLST-00050687	STMMW_44961
wgMLST-00050688	STMMW_44971
wgMLST-00050689	STMMW_44981
wgMLST-00050690	STMMW_44991
wgMLST-00050691	STMMW_45001
wgMLST-00050692	STMMW_45011
wgMLST-00050693	STMMW_45021
wgMLST-00050694	STMMW_45031
wgMLST-00050695	STMMW_45041
wgMLST-00050696	STMMW_45042
wgMLST-00050697	STMMW_45051
wgMLST-00050698	STMMW_45061
wgMLST-00050699	STMMW_45081
wgMLST-00050700	STMMW_45091
wgMLST-00050701	STMMW_45101
wgMLST-00050702	STMMW_45111
wgMLST-00050703	STMMW_45121
wgMLST-00050709	STMMW_45191
wgMLST-00050710	STMMW_45201
wgMLST-00050711	STMMW_45211
wgMLST-00050712	STMMW_45221
wgMLST-00050713	STMMW_45231
wgMLST-00050714	STMMW_45241
wgMLST-00050715	STMMW_45251
wgMLST-00050716	STMMW_45261
wgMLST-00050717	STMMW_45271
wgMLST-00050718	STMMW_45281
wgMLST-00050719	STMMW_45291
wgMLST-00050720	STMMW_45301
wgMLST-00050721	STMMW_45331
wgMLST-00050722	STMMW_45341
wgMLST-00050723	STMMW_45351
wgMLST-00050724	STMMW_45361
wgMLST-00050725	STMMW_45371
wgMLST-00050726	STMMW_45381
wgMLST-00050727	STMMW_45391
wgMLST-00050728	STMMW_45411
wgMLST-00050729	STMMW_45431
wgMLST-00050746	STY3003
wgMLST-00050953	T_RS21320
wgMLST-00050954	T_RS21325
